SweepID,SweepDate,SweepLocation,SweepType,SweepYear,SweepMonth,SweepWeek
B4941,2016-08-11,Golden Gardens Park - near pond & RR tracks,Camping,2016,8,17021
B4944,2016-08-12,Bitter Lake Park,Camping,2016,8,17021
B4977,2016-08-12,Woodland Park south of Off Leash area,Camping,2016,8,17021
B4902,2016-08-14,Ballard Bridge north end,Camping,2016,8,17021
B4909,2016-08-14,Ballard Bridge south end,Camping,2016,8,17021
B4927,2016-08-14,15th Ave NW at NW 46th St (under Ballard Bridge),Camping,2016,8,17021
B4863,2016-08-16,I-5 On/Off Ramps at 10th Ave S & S Dearborn St,Camping,2016,8,17028
B4756,2016-08-17,I-5 SB James St off ramp,Encampment,2016,8,17028
B4992,2016-08-17,Golden Gardens - West Side,Encampment,2016,8,17028
B4996,2016-08-17,Myers Way S (ROW under transmission line),Camping,2016,8,17028
B4709,2016-08-18,"SW Queen Anne Greenbelt - Sections 1, 2, 3 & 4",Camping,2016,8,17028
B4943,2016-08-18,Vacant lot south of 3128 SW ADMIRAL WAY,Camping,2016,8,17028
B4966,2016-08-18,4331 5th Ave NE,Camping,2016,8,17028
B4981,2016-08-18,Mineral Springs Park,Camping,2016,8,17028
B5019,2016-08-18,8640 25th Ave SW,Camping,2016,8,17028
B4990,2016-08-19,2618 ALKI AVE SW,Camping,2016,8,17028
B5012,2016-08-19,Gilman Playfield,Encampment,2016,8,17028
B4520,2016-08-22,121 & 123 12th Ave E (Vacant homes),Camping,2016,8,17035
B4690,2016-08-22,E Harrison St & Broadway Ave E,Camping,2016,8,17035
B4696,2016-08-22,1417 Belmont Ave,Camping,2016,8,17035
B4725,2016-08-22,Airport Way S & S Stacy (Under I-5),Camping,2016,8,17035
B4786,2016-08-22,E Union & Broadway (Sidewalk),Camping,2016,8,17035
B4834,2016-08-22,Broadway and Union,Camping,2016,8,17035
B4899,2016-08-22,Burke Gilman Trail & Fred Meyer,Camping,2016,8,17035
B4912,2016-08-22,14th Ave W & W Galer St,Camping,2016,8,17035
B4928,2016-08-22,15th Ave E & E Spring St,Camping,2016,8,17035
B4937,2016-08-22,1058 E Mercer St - Lowell Elementary,Camping,2016,8,17035
B4964,2016-08-22,608 TERRY,Camping,2016,8,17035
B4993,2016-08-22,I-5 & Olive Way/Melrose,Camping,2016,8,17035
B4693,2016-08-23,633 W Mercer PL,Camping,2016,8,17035
B4754,2016-08-23,4005 33rd Ave NW,Camping,2016,8,17035
B4679,2016-08-24,5565 23rd Ave S,Camping,2016,8,17035
B4722,2016-08-24,1st Ave & Broad St,Camping,2016,8,17035
B4736,2016-08-24,S Walker St east of 4th Ave S,Camping,2016,8,17035
B4893,2016-08-24,SW Spokane St & Avalon Wy SW,Camping,2016,8,17035
B4939,2016-08-24,100 6TH AVE S,Camping,2016,8,17035
B4998,2016-08-24,Under Alaskan Way Viaduct btwn S Main St & S Jackson St,Camping,2016,8,17035
B5014,2016-08-24,Carkeek Park,Camping,2016,8,17035
B5028,2016-08-25,Bitter Lake Park,Encampment,2016,8,17035
B5093,2016-08-25,8854 Delridge Way SW,Camping,2016,8,17035
B5024,2016-08-26,Westcrest Park,Camping,2016,8,17035
B5032,2016-08-26,814 14th Ave,Camping,2016,8,17035
B5043,2016-08-26,Ballard Commons Park,Encampment,2016,8,17035
B5039,2016-08-27,Fremont Canal Park,Camping,2016,8,17035
B5025,2016-08-29,812 Rainier Ave S,Camping,2016,8,17042
B4435,2016-08-30,6826 SEAVIEW AVE NW,Camping,2016,8,17042
B4481,2016-08-30,Judkins Park,Camping,2016,8,17042
B4524,2016-08-30,6400 Seaview Ave NW,Camping,2016,8,17042
B4576,2016-08-30,6th Ave & Columbia St (under I-5),Camping,2016,8,17042
B4737,2016-08-30,4321 LEARY WAY NW,Camping,2016,8,17042
B4748,2016-08-30,4259 8th Ave NW & Burke Gilman trail,Camping,2016,8,17042
B4840,2016-08-30,Aurora 99 & Winslow Pl N,Camping,2016,8,17042
B4882,2016-08-30,Emerson Street Overpass (on Nickerson),Encampment,2016,8,17042
B4945,2016-08-30,2005 NW 57th St (Sidewalk),Camping,2016,8,17042
B5011,2016-08-30,1300 University St,Camping,2016,8,17042
B5010,2016-08-31,NW 54th St & 17th Ave NW,Camping,2016,8,17042
B5022,2016-08-31,3402 15th Ave W,Camping,2016,8,17042
B5023,2016-08-31,3200 BLK of 20th Ave W,Camping,2016,8,17042
B4659,2016-09-01,6317 California Ave SW,Camping,2016,9,17042
B4496,2016-09-07,4520 2ND AVE NE,Camping,2016,9,17049
B4574,2016-09-07,"31st Ave SW street end, south of SW Findlay St",Camping,2016,9,17049
B4929,2016-09-07,West Emerson  Overpass,Encampment,2016,9,17049
B4985,2016-09-07,1612 8th Ave (Old Camlin Cabanas Vacant Building),Camping,2016,9,17049
B5006,2016-09-07,700 NW 42nd St,Camping,2016,9,17049
B5007,2016-09-07,Island at NE 75th St & Lake City Way NE,Camping,2016,9,17049
B5008,2016-09-07,NE corner of 25th Ave SW & SW Trenton St,Camping,2016,9,17049
B4805,2016-09-08,Alki Beach Park,Camping,2016,9,17049
B4995,2016-09-08,12360 35TH AVE NE,Camping,2016,9,17049
B5048,2016-09-08,Longfellow Creek Greenspace (north of P-patch),Camping,2016,9,17049
B4469,2016-09-12,I-5 @ Madison under overpass,Encampment,2016,9,17056
B5063,2016-09-13,Bitter Lake Park,Encampment,2016,9,17056
B5075,2016-09-13,4219 University Way NE (Doorway),Camping,2016,9,17056
B5061,2016-09-14,Gilman Playfield,Encampment,2016,9,17056
B5078,2016-09-16,Crown Hill Glen Park,Encampment,2016,9,17056
B5088,2016-09-16,318 Fairview Ave E.,Camping,2016,9,17056
B4779,2016-09-19,Under I-90 Walkways Rainier Ave S,Encampment,2016,9,17063
B4868,2016-09-19,911 Pike Street/I-5 southbound onramp,Camping,2016,9,17063
B4911,2016-09-19,Fuhrman Ave East & Eastlake (Under Ship Canal Bridge),Camping,2016,9,17063
B5002,2016-09-19,I-5 & Pike St ramp,Camping,2016,9,17063
B5119,2016-09-19,3115 Wetmore Ave S - School Dist parking lot,Camping,2016,9,17063
B4677,2016-09-20,I-90 off ramp Exit 3A,Encampment,2016,9,17063
B4670,2016-09-21,SOUTH SHIP CANAL TRAIL,Camping,2016,9,17063
B4762,2016-09-21,Harbor Ave SW & SW Spokane ST,Camping,2016,9,17063
B4881,2016-09-21,3200 block NW 54th Street,Encampment,2016,9,17063
B5058,2016-09-21,Alley behind Stash Pot Shop Ballard,Camping,2016,9,17063
B5105,2016-09-21,2826 NW Market St,Camping,2016,9,17063
B5017,2016-09-22,SW Henderson St Public Stairs,Camping,2016,9,17063
B4856,2016-09-23,James St and Terry Ave,Camping,2016,9,17063
B5040,2016-09-26,S Massachusetts & 6th Ave S,Encampment,2016,9,17070
B5046,2016-09-26,Licton Springs Park (North End),Camping,2016,9,17070
B5097,2016-09-26,Carkeek Park,Camping,2016,9,17070
B4571,2016-09-27,NE Northlake Way & Pasadena Pl NE,Camping,2016,9,17070
B4914,2016-09-27,NE 60th Street Park,Camping,2016,9,17070
B4969,2016-09-27,Burke Gilman Trail & N Northlake Way,Encampment,2016,9,17070
B5013,2016-09-27,6222 E GREEN LAKE WAY N/ Green Lake Park,Camping,2016,9,17070
B5072,2016-09-27,Gasworks Park,Camping,2016,9,17070
B5081,2016-09-27,Green Lake - N 70th & Aurora Ave N,Camping,2016,9,17070
B5083,2016-09-27,10th & S Dearborn St,Encampment,2016,9,17070
B5106,2016-09-27,Green Lake - N 70th & Aurora Ave N,Camping,2016,9,17070
B5122,2016-09-29,8753 NESBIT AVE N,Camping,2016,9,17070
B5124,2016-09-29,Gilman Playfield,Encampment,2016,9,17070
B5070,2016-09-30,2451 Thorndyke Ave W,Camping,2016,9,17070
B4826,2016-10-03,Magnuson Park,Camping,2016,10,17077
B5045,2016-10-04,25th Ave S & S McClellan St (vacant lot),Camping,2016,10,17077
B5136,2016-10-04,Interbay Athletics Complex,Camping,2016,10,17077
B5186,2016-10-04,Interurban Trail @ Stone Ave N & N115th,Camping,2016,10,17077
B4488,2016-10-05,Under I-5 Convention Center,Encampment,2016,10,17077
B5137,2016-10-05,PSE Gas Facility,Camping,2016,10,17077
B4635,2016-10-06,Behind 807 S King St,Camping,2016,10,17077
B4697,2016-10-06,37th Pl NW & Seaview Ave NW,Camping,2016,10,17077
B4750,2016-10-06,950 S King St,Encampment,2016,10,17077
B4876,2016-10-06,Under I-5 at Eastlake Ave E & Harrison St,Camping,2016,10,17077
B4924,2016-10-06,1927 4TH AVE S,Camping,2016,10,17077
B5092,2016-10-06,Mineral Springs Park,Camping,2016,10,17077
B5033,2016-10-07,SW Admiral Way & SW Stevens St ( Duwamish Greenbelt),Camping,2016,10,17077
B5064,2016-10-07,307 Broad St,Camping,2016,10,17077
B4440,2016-10-10,Thornton Creek #2 - Lake City Way entrance,Camping,2016,10,17084
B5144,2016-10-10,Myers Way S (ROW under transmission line),Camping,2016,10,17084
B5128,2016-10-11,Roxhill Park,Camping,2016,10,17084
B5110,2016-10-12,10821 Lake City Way NE (just s of 110th),Camping,2016,10,17084
B4649,2016-10-14,1115 N 93rd St,Camping,2016,10,17084
B4979,2016-10-14,8702 Phinney Ave N,Camping,2016,10,17084
B4982,2016-10-14,1912 E Madison (Parking Lot),Camping,2016,10,17084
B5104,2016-10-18,Columbia St between Western and Alaskan Way,Encampment,2016,10,17091
B5146,2016-10-18,Northacres Park,Encampment,2016,10,17091
B4747,2016-10-25,4th Ave & Dilling Way,Camping,2016,10,17098
B5003,2016-10-25,4th Ave & Dilling Way,Encampment,2016,10,17098
B4626,2016-10-31,E Marginal Way S & S Spokane St (Sidewalk),Encampment,2016,10,17105
B5147,2016-10-31,Golden Gardens Park - near pond & RR tracks,Encampment,2016,10,17105
B5148,2016-10-31,Green Lake Park Wading Pool,Camping,2016,10,17105
B5192,2016-10-31,Golden Gardens - Northern Tip,Encampment,2016,10,17105
B5074,2016-11-01,4200 block of University Way NE (near Radio Shack),Camping,2016,11,17105
B5109,2016-11-03,E Marginal Way S & S Spokane St (parking lot under S Spokane St),Camping,2016,11,17105
B5129,2016-11-03,E Marginal Way S & S Spokane St (East Waterway Bridge),Camping,2016,11,17105
B5163,2016-11-03,708 NE 42nd St,Camping,2016,11,17105
B5204,2016-11-03,9515 Stone Ave N,Camping,2016,11,17105
B5174,2016-11-04,SW Spokane & Delridge Way off-ramp,Camping,2016,11,17105
B4460,2016-11-06,Upper Kinnear Park,Camping,2016,11,17105
B5207,2016-11-07,Canal Park,Encampment,2016,11,17112
B5154,2016-11-09,1900 28th Ave S,Camping,2016,11,17112
B5143,2016-11-11,Green Lake - N 70th & Aurora Ave N,Camping,2016,11,17112
B5193,2016-11-14,840 Poplar Pl S (Alley),Encampment,2016,11,17119
B4988,2016-11-15,Poplar Place South/South Dean Street,Encampment,2016,11,17119
B5121,2016-11-15,Woodland Park,Camping,2016,11,17119
B5218,2016-11-16,1812 S McClellan St,Camping,2016,11,17119
B4758,2016-11-17,I-5  7 Ave NE & NE 50 St,Camping,2016,11,17119
B5005,2016-11-18,Under I-90 Sidewalks Rainier Ave S,Camping,2016,11,17119
B4798,2016-11-21,14th Ave NW & NW Ballard Way,Camping,2016,11,17126
B4836,2016-11-21,15th Ave NW and Leary Way NW - under Ballard Bridge,Camping,2016,11,17126
B4838,2016-11-21,Leary Way NW and NW Ballard Way,Camping,2016,11,17126
B4960,2016-11-21,Ballard Library sidewalk on NW 57th St,Camping,2016,11,17126
B5041,2016-11-21,Ballard Bridge north end,Camping,2016,11,17126
B5067,2016-11-21,1415 NW 49TH ST,Camping,2016,11,17126
B5100,2016-11-21,1415 NW 49th St (Planting Strip),Camping,2016,11,17126
B5220,2016-11-22,Broadview School Playfield,Camping,2016,11,17126
B4768,2016-11-28,Western & Bell under Viaduct,Encampment,2016,11,17133
B5238,2016-11-28,Bitter Lake Park,Encampment,2016,11,17133
B5284,2016-11-28,Woodland Park,Encampment,2016,11,17133
B4958,2016-11-30,5th Ave NE & NE 42nd St,Encampment,2016,11,17133
B5197,2016-11-30,I-5 NB On-Ramp under Edgar Martinez overpass,Encampment,2016,11,17133
B5151,2016-12-01,7244 W GREEN LAKE DR N,Camping,2016,12,17133
B5114,2016-12-02,I-90 off ramp Exit 3A,Camping,2016,12,17133
B5139,2016-12-05,6508 E Greenlake Way N - Green Lake Park,Camping,2016,12,17140
B5165,2016-12-05,6th Ave &  James St,Encampment,2016,12,17140
B5206,2016-12-05,7th Ave & James St,Camping,2016,12,17140
B5167,2016-12-06,Behind Home Depot & Putz Golf Course,Encampment,2016,12,17140
B5205,2016-12-06,N 121st St & Stone Way N,Encampment,2016,12,17140
B5134,2016-12-07,S Dearborn St & Corwin Pl S,Encampment,2016,12,17140
B5234,2016-12-07,1400 S Dearborn St,Encampment,2016,12,17140
B5248,2016-12-07,830 N 127th St,Camping,2016,12,17140
B5262,2016-12-07,Poplar Place South/South Dean Street,Encampment,2016,12,17140
B4883,2016-12-08,I-5 Off-Ramp & Dearborn,Camping,2016,12,17140
B5241,2016-12-08,701 N 103rd St,Camping,2016,12,17140
B5255,2016-12-12,2723 NE 127TH ST,Camping,2016,12,17147
B4903,2016-12-13,Ravenna Park,Encampment,2016,12,17147
B5188,2016-12-13,Ravenna Park south entrance,Encampment,2016,12,17147
B5235,2016-12-13,Ravenna Park Ravine-Nursery Area,Encampment,2016,12,17147
B5247,2016-12-13,Seneca St & Post Ave (near Seneca Stairs),Camping,2016,12,17147
B5260,2016-12-13,828 RAINIER AVE S,Camping,2016,12,17147
B5084,2016-12-15,9200 block Myers Way S,Camping,2016,12,17147
B5156,2016-12-15,Japanese Garden,Encampment,2016,12,17147
B5286,2016-12-16,Under I-90 & S Dearborn,Camping,2016,12,17147
B5277,2016-12-19,I-5 SB James St off ramp,Encampment,2016,12,17154
B4851,2016-12-20,Spokane St Viaduct west of 4th Ave S,Camping,2016,12,17154
B4578,2016-12-21,NE 130TH ST & 5TH AVE NE (Corner),Camping,2016,12,17154
B5280,2016-12-21,Columbia St between Western and Alaskan Way,Encampment,2016,12,17154
B4799,2016-12-22,Aurora Ave N & N 94th St,Camping,2016,12,17154
B4837,2016-12-22,1203 NE Ravenna Blvd (Planting Strip),Camping,2016,12,17154
B5195,2016-12-22,11700 Stone Ave N,Camping,2016,12,17154
B5265,2016-12-22,15th Ave NE & NE Ravenna Blvd,Camping,2016,12,17154
B4588,2016-12-23,5909 36TH AVE NW,Camping,2016,12,17154
B4676,2016-12-23,5806 37TH PL NW,Camping,2016,12,17154
B4685,2016-12-23,4713 14TH AVE NW,Camping,2016,12,17154
B4752,2016-12-23,836 NW 47TH ST,Camping,2016,12,17154
B4845,2016-12-23,8th Ave NW & NW 43rd St,Camping,2016,12,17154
B4862,2016-12-23,837 NW 45TH ST,Camping,2016,12,17154
B4889,2016-12-23,4500 9TH AVE NW,Camping,2016,12,17154
B4953,2016-12-23,NW 57th Ave and 22nd Ave NW,Camping,2016,12,17154
B4755,2016-12-27,NE Northlake Way @ NE Pacific St,Camping,2016,12,17161
B4915,2016-12-27,NE 60th & 5th Ave NE,Camping,2016,12,17161
B4934,2016-12-27,708 NE 60TH ST,Camping,2016,12,17161
B4957,2016-12-27,Discovery Park,Camping,2016,12,17161
B5020,2016-12-27,Utah Ave S @ S Hudson St,Encampment,2016,12,17161
B5071,2016-12-27,Discovery Park  old military housing area,Camping,2016,12,17161
B5111,2016-12-27,Stevens Place Park,Camping,2016,12,17161
B5201,2016-12-27,308 25th Ave S (ROW area),Camping,2016,12,17161
B5233,2016-12-27,Martin Luther King Jr Memorial Park,Camping,2016,12,17161
B5279,2016-12-27,Ballard Way NW & 11th Ave NW (Sidewalk),Camping,2016,12,17161
B4871,2016-12-28,E Martin St & Eastlake Ave E,Camping,2016,12,17161
B5289,2016-12-28,Marvins Garden,Encampment,2016,12,17161
B4454,2016-12-29,I-5 On-ramp @ N 107th St.,Camping,2016,12,17161
B4796,2016-12-29,I-5 On ramp @ NE Northgate Way and Corliss Ave,Camping,2016,12,17161
B5126,2016-12-29,I-5 NB Offramp at NE 50th Street,Camping,2016,12,17161
B5152,2016-12-29,Green Lake - N 70th & Aurora Ave N,Camping,2016,12,17161
B5066,2017-01-03,"SW Queen Anne Greenbelt - Sections 1, 2, 3 & 4",Encampment,2017,1,17168
B5246,2017-01-04,1415 NW 49th St (Planting Strip),Camping,2017,1,17168
B4888,2017-01-05,I-5 Sound Barrier Wall at 5th Ave NE overpass,Camping,2017,1,17168
B4940,2017-01-05,I-5 NE 50th St & 5th Ave NE SB,Camping,2017,1,17168
B4986,2017-01-05,N 88th St & Nesbit Ave N (sidewalk),Camping,2017,1,17168
B5036,2017-01-05,2nd Ave NE & NE 45th St,Camping,2017,1,17168
B5059,2017-01-05,Holman Rd overpass - NW 92nd St & 13th Ave NW,Camping,2017,1,17168
B4879,2017-01-06,Western Ave & Bell St,Encampment,2017,1,17168
B4905,2017-01-06,619 NW 43RD ST,Camping,2017,1,17168
B5199,2017-01-06,Alaskan Way Viaduct & Western Ave off ramp,Camping,2017,1,17168
B4827,2017-01-09,Airport Way S & S Royal Brougham Way,Camping,2017,1,17175
B4749,2017-01-11,1900 Alaskan Way,Encampment,2017,1,17175
B4831,2017-01-12,S Atlantic Public Stairs,Camping,2017,1,17175
B4839,2017-01-13,I-5 NE 45th St Overpass (grass area),Camping,2017,1,17175
B4913,2017-01-13,City Hall Park,Camping,2017,1,17175
B4955,2017-01-13,Dilling Way (south of City Hall Park),Encampment,2017,1,17175
B5271,2017-01-13,9223 14TH AVE NW,Camping,2017,1,17175
B5073,2017-01-17,Terry Ave & Union St,Camping,2017,1,17182
B5115,2017-01-17,I-5 & Olive Way/Melrose,Camping,2017,1,17182
B5190,2017-01-17,S King St Under I-5,Camping,2017,1,17182
B5278,2017-01-23,Golden Gardens Park - near pond & RR tracks,Encampment,2017,1,17189
B5275,2017-01-25,Beaver Pond Natural Area,Encampment,2017,1,17189
B5095,2017-01-26,Behind 412 Bellevue Ave E (Alley),Camping,2017,1,17189
B5107,2017-01-26,11th Ave between E Union St & E Madison St,Camping,2017,1,17189
B5175,2017-01-26,1100 POPLAR PL S,Camping,2017,1,17189
B5185,2017-01-26,1407 S Dean St,Camping,2017,1,17189
B5261,2017-01-26,12th Ave & E Olive St,Camping,2017,1,17189
B5191,2017-01-27,Under I-5 Off-Ramp @ Pasadena & NE 42nd,Encampment,2017,1,17189
B5269,2017-01-27,Western & Bell under Viaduct,Camping,2017,1,17189
B5291,2017-01-29,700 5TH AVE N,Camping,2017,1,17189
B4980,2017-01-30,Burke Gilman Trail & N Northlake Way,Camping,2017,1,17196
B5176,2017-01-30,Burke Gilman Trail & N Northlake Way,Camping,2017,1,17196
B4480,2017-01-31,w. Duwamish GB Central,Camping,2017,1,17196
B4740,2017-01-31,Queen Anne Ave N & W Republican St Parklet,Camping,2017,1,17196
B4795,2017-01-31,NW 39th St & Burke Gilman Trail,Camping,2017,1,17196
B4818,2017-01-31,Warren St (between John St. & Thomas St,Camping,2017,1,17196
B4843,2017-01-31,1st Ave N & John St,Camping,2017,1,17196
B4867,2017-01-31,Queen Anne Ave N (Btwn John St & Thomas St),Camping,2017,1,17196
B4919,2017-01-31,Under Fremont Bridge - Northend,Camping,2017,1,17196
B5130,2017-01-31,Burke-Gilman Trail @ Stone Way N & N 34th St,Camping,2017,1,17196
B5184,2017-01-31,Burke Gilman Trail @ NE 40th St Under University Bridge,Camping,2017,1,17196
B5230,2017-01-31,2157 N Northlake Way,Camping,2017,1,17196
B5258,2017-01-31,2400 N Northlake Way,Camping,2017,1,17196
B5266,2017-01-31,15th Ave NW and Leary Way NW - under Ballard Bridge,Camping,2017,1,17196
B5116,2017-02-01,Under SR 99 & Blanchard St,Encampment,2017,2,17196
B5169,2017-02-01,Under AWV @ Blanchard St (SW Corner of World Trade Ctn Building),Camping,2017,2,17196
B5210,2017-02-01,66 Bell St,Encampment,2017,2,17196
B5229,2017-02-06,4th Ave S (Near McDonalds),Camping,2017,2,17203
B5030,2017-02-07,Burke Gilman Trail @ 7th Ave NW & NW 42nd St,Camping,2017,2,17203
B5292,2017-02-07,Ballard Library sidewalk on NW 57th St,Camping,2017,2,17203
B4745,2017-02-09,1900 Utah Ave S,Camping,2017,2,17203
B4794,2017-02-09,4th Ave So Bridge (South end),Camping,2017,2,17203
B4984,2017-02-09,Thornton Creek King Fisher Natural Area 2,Encampment,2017,2,17203
B5050,2017-02-09,600 block NW 42nd St,Camping,2017,2,17203
B5216,2017-02-09,700 NW 42nd St,Camping,2017,2,17203
B5244,2017-02-09,6th Ave NW & NW 41st St,Camping,2017,2,17203
B5288,2017-02-09,4602 14TH AVE NW,Camping,2017,2,17203
B4760,2017-02-10,Ballard Locks Across from 3244 NW 54th St,Camping,2017,2,17203
B5117,2017-02-10,3200 block NW 54th Street,Encampment,2017,2,17203
B4505,2017-02-13,Eastlake Ave E & Mercer St,Camping,2017,2,17210
B4622,2017-02-13,Mercer Street off ramp,Camping,2017,2,17210
B4708,2017-02-13,Ballard Locks Park Hillside,Encampment,2017,2,17210
B4727,2017-02-13,I-5 Colonnade Park,Camping,2017,2,17210
B4841,2017-02-13,Mercer St and Fairview Ave- south of onramp,Camping,2017,2,17210
B4948,2017-02-13,I-5 SB Mercer Street off-ramp,Camping,2017,2,17210
B5149,2017-02-13,Behind 1300 W Nickerson St - south end Ballard Bridge,Camping,2017,2,17210
B5243,2017-02-13,I-5 SB Mercer Street On-Ramp (hillside),Camping,2017,2,17210
B4636,2017-02-14,Fairmount Park Under Admiral Wy Sw east of Walnut Ave SW,Camping,2017,2,17210
B4775,2017-02-16,I-5 @ Eastlake between Roy and Aloha,Camping,2017,2,17210
B5015,2017-02-16,1313 Valley St (behind Seattle Cancer Care Alliance),Camping,2017,2,17210
B5263,2017-02-16,Franklin Ave E & I-5,Camping,2017,2,17210
B5267,2017-02-16,Greenbelt behind Seattle Cancer Care Alliance,Camping,2017,2,17210
B4549,2017-02-17,Riverview - SW Holly and 12th Ave,Camping,2017,2,17210
B4952,2017-02-17,Schmitz Park,Camping,2017,2,17210
B5264,2017-02-17,Longfellow Creek,Camping,2017,2,17210
B5270,2017-02-17,Greg Davis Park,Camping,2017,2,17210
B4853,2017-02-21,West Duwamish Greenbelt,Camping,2017,2,17217
B5200,2017-02-21,1116 California Ave SW - lower Hamilton VP,Camping,2017,2,17217
B4887,2017-02-22,600 S Massachusetts Street,Camping,2017,2,17217
B5112,2017-02-22,400 S Massachusetts Street,Camping,2017,2,17217
B5276,2017-02-22,S Massachusetts & 6th Ave S,Camping,2017,2,17217
B4972,2017-02-23,7th Ave & Cherry St,Encampment,2017,2,17217
B5004,2017-02-23,Carpool Lot - 6th & Cherry,Camping,2017,2,17217
B5047,2017-02-23,Cherry between 6th & 7th Ave,Camping,2017,2,17217
B5194,2017-02-23,Westcrest Park,Camping,2017,2,17217
