SweepID,SweepDate,SweepLocation,SweepType,TentsRemoved,StructuresRemoved,VehiclesRemoved,SweepLongitude,SweepLatitude,PriorNotice,CurrentMayor,SweepYear,SweepMonth,SweepWeek
G9345119,2023-07-12,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,7,28
G9345121,2023-07-14,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,7,28
G9345124,2023-07-17,Ballard Library,Obstruction,0,1,0,,,FALSE,Harrell,2023,7,29
G9345125,2023-07-18,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,7,29
G9345126,2023-07-19,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,7,29
G9345128,2023-07-21,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,7,29
G9345131,2023-07-24,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,7,30
G9345132,2023-07-25,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,7,30
G9345133,2023-07-26,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,7,30
G9345138,2023-07-31,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,7,31
G9345139,2023-08-01,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,8,31
G9345140,2023-08-02,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,8,31
G9345142,2023-08-04,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,8,31
G9345145,2023-08-07,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,8,32
G9345146,2023-08-08,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,8,32
G9345147,2023-08-09,Ballard Library,Obstruction,0,1,0,,,FALSE,Harrell,2023,8,32
G9345159,2023-08-21,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,8,34
G9345160,2023-08-22,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,8,34
G9345161,2023-08-23,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,8,34
G9345163,2023-08-25,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,8,34
G9345166,2023-08-28,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,8,35
G9345168,2023-08-30,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,8,35
G9345174,2023-09-05,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,9,36
G9345180,2023-09-11,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,9,37
G9345181,2023-09-12,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,9,37
G9345182,2023-09-13,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,9,37
G9345184,2023-09-15,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,9,37
G9345188,2023-09-19,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,9,38
G9345189,2023-09-20,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,9,38
G9345191,2023-09-22,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,9,38
G9345194,2023-09-25,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,9,39
G9345195,2023-09-26,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,9,39
G9345196,2023-09-27,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,9,39
G9345198,2023-09-29,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,9,39
G9345201,2023-10-02,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,40
G9345202,2023-10-03,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,40
G9345203,2023-10-04,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,40
G9345209,2023-10-10,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,41
G9345210,2023-10-11,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,41
G9345212,2023-10-13,Ballard Library,Obstruction,2,0,0,,,FALSE,Harrell,2023,10,41
G9345215,2023-10-16,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,10,42
G9345216,2023-10-17,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,10,42
G9345217,2023-10-18,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,42
G9345219,2023-10-20,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,10,42
G9345222,2023-10-23,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,10,43
G9345226,2023-10-27,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,43
G9345229,2023-10-30,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,44
G9345230,2023-10-31,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,10,44
G9345231,2023-11-01,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,44
G9345233,2023-11-03,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,44
G9345236,2023-11-06,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,45
G9345237,2023-11-07,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,45
G9345238,2023-11-08,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,45
G9345239,2023-11-09,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,45
G9345243,2023-11-13,Ballard Library,Obstruction,1,0,0,,,FALSE,Harrell,2023,11,46
G9345244,2023-11-14,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,46
G9345245,2023-11-15,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,46
G9345247,2023-11-17,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,46
G9345250,2023-11-20,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,47
G9345251,2023-11-21,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,47
G9345252,2023-11-22,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,47
G9345257,2023-11-27,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,48
G9345258,2023-11-28,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,48
G9345260,2023-11-30,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,48
G9345261,2023-12-01,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,48
G9345264,2023-12-04,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,49
G9345265,2023-12-05,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,49
G9345266,2023-12-06,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,49
G9345268,2023-12-08,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,49
G9345271,2023-12-11,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,50
G9345272,2023-12-12,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,50
G9345273,2023-12-13,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,50
G9345274,2023-12-14,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,50
G9345278,2023-12-18,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,51
G9345280,2023-12-20,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,51
G9345282,2023-12-22,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,51
G9345288,2023-12-28,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,52
G9345289,2023-12-29,Ballard Library,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,52
G9544973,2023-02-16,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,2,7
G9544985,2023-02-28,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,2,9
G9544999,2023-03-14,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,11
G9545000,2023-03-15,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,11
G9545001,2023-03-16,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,11
G9545069,2023-05-23,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,21
G9545084,2023-06-07,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,23
G9545103,2023-06-26,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,26
G9545105,2023-06-28,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,26
G9545160,2023-08-22,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,8,34
G9545218,2023-10-19,Gilman Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,42
G9645057,2023-05-11,9th Ave from Virginia to Stewart,Notice Given,0,0,0,,,TRUE,Harrell,2023,5,19
G10045082,2023-06-05,Garfield Community Center,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,23
G10145029,2023-04-13,University Playfield (4745 9th Ave NE),Obstruction,0,0,0,,,FALSE,Harrell,2023,4,15
G10145160,2023-08-22,University Playfield (4745 9th Ave NE),Obstruction,2,0,0,,,FALSE,Harrell,2023,8,34
G10145169,2023-08-31,University Playfield (4745 9th Ave NE),Obstruction,3,0,0,,,FALSE,Harrell,2023,8,35
G10145182,2023-09-13,University Playfield (4745 9th Ave NE),Obstruction,1,0,0,,,FALSE,Harrell,2023,9,37
G10145203,2023-10-04,University Playfield (4745 9th Ave NE),Obstruction,2,0,0,,,FALSE,Harrell,2023,10,40
G10145210,2023-10-11,University Playfield (4745 9th Ave NE),Obstruction,2,1,0,,,FALSE,Harrell,2023,10,41
G10145226,2023-10-27,University Playfield (4745 9th Ave NE),Obstruction,2,0,0,,,FALSE,Harrell,2023,10,43
G10145258,2023-11-28,University Playfield (4745 9th Ave NE),Obstruction,0,0,0,,,FALSE,Harrell,2023,11,48
G10145275,2023-12-15,University Playfield (4745 9th Ave NE),Obstruction,0,0,0,,,FALSE,Harrell,2023,12,50
G10244993,2023-03-08,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,10
G10245012,2023-03-27,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,13
G10245014,2023-03-29,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,13
G10245019,2023-04-03,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,4,14
G10245033,2023-04-17,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,4,16
G10245047,2023-05-01,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,18
G10245055,2023-05-09,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,19
G10245062,2023-05-16,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,20
G10245064,2023-05-18,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,20
G10245110,2023-07-03,Miller Playfield,Obstruction,2,0,0,,,FALSE,Harrell,2023,7,27
G10245266,2023-12-06,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,49
G10245272,2023-12-12,Miller Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,50
G10545103,2023-06-26,2nd Ave from Blanchard St to Lenora St,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,26
G10545212,2023-10-13,2nd Ave from Blanchard St to Lenora St,Obstruction,3,0,0,,,FALSE,Harrell,2023,10,41
G10545217,2023-10-18,2nd Ave from Blanchard St to Lenora St,Obstruction,2,0,0,,,FALSE,Harrell,2023,10,42
G10545222,2023-10-23,2nd Ave from Blanchard St to Lenora St,Obstruction,1,0,0,,,FALSE,Harrell,2023,10,43
G10545231,2023-11-01,2nd Ave from Blanchard St to Lenora St,Obstruction,1,0,0,,,FALSE,Harrell,2023,11,44
G10545237,2023-11-07,2nd Ave from Blanchard St to Lenora St,Obstruction,2,0,0,,,FALSE,Harrell,2023,11,45
G10545239,2023-11-09,2nd Ave from Blanchard St to Lenora St,Obstruction,2,0,0,,,FALSE,Harrell,2023,11,45
G10545260,2023-11-30,2nd Ave from Blanchard St to Lenora St,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,48
G10545275,2023-12-15,2nd Ave from Blanchard St to Lenora St,Obstruction,2,0,0,,,FALSE,Harrell,2023,12,50
G10545280,2023-12-20,2nd Ave from Blanchard St to Lenora St,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,51
G10545281,2023-12-21,2nd Ave from Blanchard St to Lenora St,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,51
G10545289,2023-12-29,2nd Ave from Blanchard St to Lenora St,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,52
G10744932,2023-01-06,4th Ave from James St to Cherry St,Obstruction,0,0,0,,,FALSE,Harrell,2023,1,1
G10745008,2023-03-23,4th Ave from James St to Cherry St,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,12
G11244956,2023-01-30,Broadway Hill Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,1,5
G11244960,2023-02-03,Broadway Hill Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,2,5
G11244967,2023-02-10,Broadway Hill Park,Obstruction,1,0,0,,,FALSE,Harrell,2023,2,6
G11244970,2023-02-13,Broadway Hill Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,2,7
G11244978,2023-02-21,Broadway Hill Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,2,8
G11245056,2023-05-10,Broadway Hill Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,19
G11245084,2023-06-07,Broadway Hill Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,23
G11245110,2023-07-03,Broadway Hill Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,7,27
G11245189,2023-09-20,Broadway Hill Park,Obstruction,3,1,0,,,FALSE,Harrell,2023,9,38
G11245191,2023-09-22,Broadway Hill Park,Obstruction,1,1,0,,,FALSE,Harrell,2023,9,38
G11245196,2023-09-27,Broadway Hill Park,Obstruction,3,2,0,,,FALSE,Harrell,2023,9,39
G11245197,2023-09-28,Broadway Hill Park,Obstruction,1,3,0,,,FALSE,Harrell,2023,9,39
G11245198,2023-09-29,Broadway Hill Park,Obstruction,0,1,0,,,FALSE,Harrell,2023,9,39
G11245201,2023-10-02,Broadway Hill Park,Obstruction,0,1,0,,,FALSE,Harrell,2023,10,40
G11245203,2023-10-04,Broadway Hill Park,Obstruction,1,0,0,,,FALSE,Harrell,2023,10,40
G11245251,2023-11-21,Broadway Hill Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,47
G11245267,2023-12-07,Broadway Hill Park,Notice Given,0,0,0,,,TRUE,Harrell,2023,12,49
G11245280,2023-12-20,Broadway Hill Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,12,51
G11944974,2023-02-17,Georgetown Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,2,7
G11944993,2023-03-08,Georgetown Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,10
G11945100,2023-06-23,Georgetown Playfield,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,25
G11945148,2023-08-10,Georgetown Playfield,Obstruction,1,0,0,,,FALSE,Harrell,2023,8,32
G12045056,2023-05-10,Williams Place Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,19
G12045092,2023-06-15,Williams Place Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,24
G12244937,2023-01-11,Olga Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,1,2
G12244943,2023-01-17,Olga Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,1,3
G12245014,2023-03-29,Olga Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,13
G12245048,2023-05-02,Olga Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,18
G12245062,2023-05-16,Olga Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,20
G12245076,2023-05-30,Olga Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,22
G12245103,2023-06-26,Olga Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,26
G12645238,2023-11-08,UGM Vicinity (S Washington to S Jackson from 2nd - 3rd Ave),Obstruction,5,0,0,,,FALSE,Harrell,2023,11,45
G13545033,2023-04-17,Private - 1000 6th Ave S,Obstruction,0,0,0,,,FALSE,Harrell,2023,4,16
G13644992,2023-03-07,S Jackson St & S King St under I-5 Vicinity,Obstruction,1,0,0,,,FALSE,Harrell,2023,3,10
G13645016,2023-03-31,S Jackson St & S King St under I-5 Vicinity,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,13
G13645196,2023-09-27,S Jackson St & S King St under I-5 Vicinity,Obstruction,2,0,0,,,FALSE,Harrell,2023,9,39
G13645217,2023-10-18,S Jackson St & S King St under I-5 Vicinity,Obstruction,2,1,0,,,FALSE,Harrell,2023,10,42
G13645222,2023-10-23,S Jackson St & S King St under I-5 Vicinity,Obstruction,2,1,0,,,FALSE,Harrell,2023,10,43
G13645231,2023-11-01,S Jackson St & S King St under I-5 Vicinity,Obstruction,4,0,0,,,FALSE,Harrell,2023,11,44
G13645237,2023-11-07,S Jackson St & S King St under I-5 Vicinity,Obstruction,4,0,0,,,FALSE,Harrell,2023,11,45
G13645243,2023-11-13,S Jackson St & S King St under I-5 Vicinity,Obstruction,3,0,0,,,FALSE,Harrell,2023,11,46
G13645260,2023-11-30,S Jackson St & S King St under I-5 Vicinity,Obstruction,0,0,0,,,FALSE,Harrell,2023,11,48
G14844987,2023-03-02,Othello Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,9
G14845162,2023-08-24,Othello Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,8,34
G14944944,2023-01-18,22nd Ave S & S Hill St Vicinity,Obstruction,0,0,0,,,FALSE,Harrell,2023,1,3
G14945115,2023-07-08,22nd Ave S & S Hill St Vicinity,RV Remediation,0,0,2,,,FALSE,Harrell,2023,7,28
G14945223,2023-10-24,22nd Ave S & S Hill St Vicinity,Notice Given,1,0,0,,,TRUE,Harrell,2023,10,43
G14945224,2023-10-25,22nd Ave S & S Hill St Vicinity,RV Remediation,2,0,1,,,FALSE,Harrell,2023,10,43
G15344944,2023-01-18,S Findlay St & S Homer St Vicinity,Obstruction,0,0,0,,,FALSE,Harrell,2023,1,3
G15445064,2023-05-18,8th Ave S & S Lander St Vicinity,RV Remediation,0,0,0,,,FALSE,Harrell,2023,5,20
G15445274,2023-12-14,8th Ave S & S Lander St Vicinity,Obstruction,1,0,0,,,FALSE,Harrell,2023,12,50
G15644937,2023-01-11,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park),Notice Given,1,0,0,,,TRUE,Harrell,2023,1,2
G15644985,2023-02-28,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park),Obstruction,0,0,0,,,FALSE,Harrell,2023,2,9
G15644995,2023-03-10,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park),Obstruction,0,0,0,,,FALSE,Harrell,2023,3,10
G15645044,2023-04-28,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park),Obstruction,0,0,0,,,FALSE,Harrell,2023,4,17
G15645219,2023-10-20,Thomas St between Pontius Ave N & Minor Ave N (ROW- Southside of Cascade Park),Notice Given,3,0,0,,,TRUE,Harrell,2023,10,42
G15945120,2023-07-13,Martin Luther King Jr Memorial Park,Obstruction,2,0,0,,,FALSE,Harrell,2023,7,28
G15945238,2023-11-08,Martin Luther King Jr Memorial Park,Notice Given,1,1,0,,,TRUE,Harrell,2023,11,45
G16145217,2023-10-18,Meridian Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,42
G18145260,2023-11-30,14th Ave W & W Garfield (behind the businesses),Obstruction,0,0,0,,,FALSE,Harrell,2023,11,48
G18245206,2023-10-07,14th Ave NW from NW Market St to NW Leary Way,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,41
G18444945,2023-01-19,NW 53rd St from 14th Ave NW to 15th Ave NW,Obstruction,0,0,0,,,FALSE,Harrell,2023,1,3
G18445187,2023-09-18,NW 53rd St from 14th Ave NW to 15th Ave NW,Obstruction,0,0,0,,,FALSE,Harrell,2023,9,38
G18644995,2023-03-10,Froula Playground,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,10
G19445014,2023-03-29,Seven Hills Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,13
G19445035,2023-04-19,Seven Hills Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,4,16
G19445097,2023-06-20,Seven Hills Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,25
G19544970,2023-02-13,Virgil Flaim Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,2,7
G19544974,2023-02-17,Virgil Flaim Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,2,7
G19545049,2023-05-03,Virgil Flaim Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,18
G19545131,2023-07-24,Virgil Flaim Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,7,30
G19545191,2023-09-22,Virgil Flaim Park,Obstruction,1,0,0,,,FALSE,Harrell,2023,9,38
G19545203,2023-10-04,Virgil Flaim Park,Obstruction,0,0,0,,,FALSE,Harrell,2023,10,40
G19844937,2023-01-11,Cherry St between 6th Ave & 7th Ave,Obstruction,1,0,0,,,FALSE,Harrell,2023,1,2
G19844953,2023-01-27,Cherry St between 6th Ave & 7th Ave,Obstruction,1,0,0,,,FALSE,Harrell,2023,1,4
G19844959,2023-02-02,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,2,5
G19844979,2023-02-22,Cherry St between 6th Ave & 7th Ave,Obstruction,1,0,0,,,FALSE,Harrell,2023,2,8
G19844999,2023-03-14,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,11
G19845000,2023-03-15,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,11
G19845008,2023-03-23,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,12
G19845013,2023-03-28,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,3,13
G19845021,2023-04-05,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,4,14
G19845027,2023-04-11,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,4,15
G19845037,2023-04-21,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,4,16
G19845040,2023-04-24,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,4,17
G19845043,2023-04-27,Cherry St between 6th Ave & 7th Ave,Obstruction,0,1,0,,,FALSE,Harrell,2023,4,17
G19845044,2023-04-28,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,4,17
G19845050,2023-05-04,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,18
G19845051,2023-05-05,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,18
G19845054,2023-05-08,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,19
G19845055,2023-05-09,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,19
G19845056,2023-05-10,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,19
G19845058,2023-05-12,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,19
G19845061,2023-05-15,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,20
G19845062,2023-05-16,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,20
G19845064,2023-05-18,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,20
G19845065,2023-05-19,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,20
G19845070,2023-05-24,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,21
G19845071,2023-05-25,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,21
G19845072,2023-05-26,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,21
G19845076,2023-05-30,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,22
G19845077,2023-05-31,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,5,22
G19845078,2023-06-01,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,22
G19845083,2023-06-06,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,23
G19845084,2023-06-07,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,23
G19845085,2023-06-08,Cherry St between 6th Ave & 7th Ave,Obstruction,3,0,0,,,FALSE,Harrell,2023,6,23
G19845089,2023-06-12,Cherry St between 6th Ave & 7th Ave,Obstruction,2,0,0,,,FALSE,Harrell,2023,6,24
G19845090,2023-06-13,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,24
G19845091,2023-06-14,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,24
G19845092,2023-06-15,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,24
G19845093,2023-06-16,Cherry St between 6th Ave & 7th Ave,Obstruction,1,0,0,,,FALSE,Harrell,2023,6,24
G19845097,2023-06-20,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,25
G19845098,2023-06-21,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,25
G19845099,2023-06-22,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,25
G19845100,2023-06-23,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,25
G19845103,2023-06-26,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,26
G19845104,2023-06-27,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,26
G19845105,2023-06-28,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,26
G19845106,2023-06-29,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,26
G19845107,2023-06-30,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,6,26
G19845110,2023-07-03,Cherry St between 6th Ave & 7th Ave,Obstruction,0,0,0,,,FALSE,Harrell,2023,7,27
