Date of Action,Unique ID,Action,Location Name,Tents Cleared,Living Structure Count,RV Count
5/30/2024,49847,Resolved - Obstruction,Homewood Natural Area,2,0,0
6/26/2024,53052,Resolved - Advanced Notice Obstruction,Homewood Natural Area,0,0,0
7/8/2024,54343,Resolved - Obstruction,Homewood Natural Area,1,0,0
8/9/2024,59059,Resolved - Obstruction,Homewood Natural Area,1,0,0
10/24/2024,66829,Resolved - Advanced Notice Obstruction,Homewood Natural Area,0,0,0
11/4/2024,67782,Resolved - Obstruction,Homewood Natural Area,1,0,0
11/7/2024,68203,Resolved - Obstruction,Homewood Natural Area,1,0,0
1/29/2024,35529,Resolved - Advanced Notice Obstruction,Carkeek Park,4,0,0
2/16/2024,37650,Resolved - Obstruction,7th Ave & Columbia St. ,1,0,0
7/23/2024,56470,Resolved - Obstruction,7th Ave & Columbia St. ,1,0,0
1/30/2024,35671,Resolved - Obstruction,Roxhill Park,0,0,0
10/4/2024,65014,Resolved - Advanced Notice Obstruction,Roxhill Park,3,0,0
11/8/2024,68369,Resolved - Advanced Notice Obstruction,Roxhill Park,1,0,0
12/3/2024,70336,Resolved - Obstruction,Roxhill Park,2,0,0
12/13/2024,71360,Resolved - Obstruction,Roxhill Park,0,0,0
10/28/2024,67154,Resolved - Scheduled,E Howell St and 17th Ave,3,0,0
1/2/2024,32896,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,4,0,0
1/4/2024,33209,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,4,0,0
1/30/2024,35628,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,3,0,0
1/31/2024,35761,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
2/5/2024,36277,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,3,0,0
2/8/2024,36641,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,3,0,0
2/12/2024,36849,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
2/14/2024,37227,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
2/16/2024,37665,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,4,0,0
2/20/2024,37852,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,6,0,0
2/21/2024,37931,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
2/22/2024,38119,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
3/1/2024,38913,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
3/4/2024,39143,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
3/11/2024,40151,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,0,0,0
3/15/2024,40801,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,0,0,0
4/1/2024,42752,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
4/12/2024,44367,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
4/17/2024,44964,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
4/18/2024,45080,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
6/4/2024,50613,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
7/1/2024,53698,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,0,0,0
7/3/2024,54029,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
7/16/2024,55610,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
7/23/2024,56517,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
7/25/2024,56908,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,0,0,0
7/30/2024,57428,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
8/13/2024,59076,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
8/19/2024,59798,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,0,0,0
8/23/2024,60351,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
8/26/2024,60528,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
9/3/2024,61315,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
9/9/2024,61898,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
9/11/2024,62215,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
9/17/2024,62918,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
9/18/2024,63110,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
9/19/2024,63252,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
9/27/2024,64238,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
9/30/2024,64482,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
10/1/2024,64578,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
10/3/2024,64859,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
10/8/2024,65352,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,3,0,0
10/9/2024,65442,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,3,0,0
10/23/2024,66746,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,0,0,0
10/29/2024,67327,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,4,0,0
10/31/2024,67508,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,3,0,0
11/1/2024,67687,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
11/4/2024,67870,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
11/5/2024,68001,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
11/7/2024,68308,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
11/14/2024,68889,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
11/19/2024,69284,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
11/25/2024,69812,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,4,0,0
11/26/2024,69967,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
12/16/2024,71594,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,1,0,0
12/26/2024,72414,Resolved - Obstruction,S Dearborn st from Maynard Ave S to 6th Ave S,2,0,0
2/14/2024,37317,Resolved - Scheduled,S main st and 10th ave s vicinity,1,0,0
6/17/2024,52052,Resolved - Scheduled,S main st and 10th ave s vicinity,8,0,0
6/26/2024,53109,Resolved - Advanced Notice Obstruction,S main st and 10th ave s vicinity,0,0,0
10/7/2024,65192,Resolved - Scheduled,S main st and 10th ave s vicinity,6,0,0
10/8/2024,65349,Resolved - Obstruction,S main st and 10th ave s vicinity,2,0,0
10/11/2024,65776,Resolved - Obstruction,S main st and 10th ave s vicinity,2,0,0
10/15/2024,65942,Resolved - Obstruction,S main st and 10th ave s vicinity,2,0,0
10/29/2024,67323,Resolved - Obstruction,S main st and 10th ave s vicinity,7,0,0
2/20/2024,37818,Resolved - Obstruction,E Denny Way & Melrose Ave,2,0,0
11/25/2024,69811,Resolved - Obstruction,6th Ave S from Seattle Blvd S to S Royal Brougham Way,3,0,0
3/28/2024,42295,Resolved - Obstruction,Cherry St. from 9th Ave to 7th Ave,1,0,0
5/20/2024,48920,Resolved - Scheduled,Bitterlake Reservoir ,2,0,0
5/23/2024,49349,Resolved - Obstruction,Bitterlake Reservoir ,1,0,0
1/30/2024,35627,RV Remediation,N 115th St from Aurora Ave N to Meridian Ave N,0,0,1
7/25/2024,56875,RV Remediation,N 115th St from Aurora Ave N to Meridian Ave N,0,0,3
5/23/2024,49318,Resolved - Obstruction,9th Ave NW from NW 56th - 54th St,1,0,0
4/10/2024,43826,Resolved - Obstruction,Bitter Lake Community Center ,1,0,0
4/25/2024,45903,Resolved - Obstruction,Bitter Lake Community Center ,3,0,0
5/24/2024,49465,Resolved - Obstruction,Lower Golden Gardens Park,2,0,0
2/23/2024,38192,Resolved - Obstruction,Interurban Trail from N 128th St to N 125th St,2,0,0
2/29/2024,38747,Resolved - Obstruction,Interurban Trail from N 128th St to N 125th St,1,0,0
3/1/2024,38965,Resolved - Obstruction,Interurban Trail from N 128th St to N 125th St,0,0,0
8/1/2024,57700,Resolved - Obstruction,Interurban Trail from N 128th St to N 125th St,1,0,0
8/5/2024,57996,Resolved - Obstruction,Interurban Trail from N 128th St to N 125th St,1,0,0
10/3/2024,64773,Resolved - Obstruction,Interurban Trail from N 128th St to N 125th St,1,0,0
2/8/2024,36680,Resolved - Obstruction,Gasworks Park ,1,0,0
3/7/2024,39716,Resolved - Obstruction,Gasworks Park ,1,0,0
7/12/2024,55112,Resolved - Obstruction,Gasworks Park ,1,0,0
9/18/2024,62969,Resolved - Obstruction,Gasworks Park ,1,0,0
11/22/2024,69647,Resolved - Obstruction,Eastlake Ave E and Denny Way Vicinity,1,0,0
12/5/2024,70566,Resolved - Obstruction,Eastlake Ave E and Denny Way Vicinity,2,0,0
12/18/2024,71777,Resolved - Obstruction,Eastlake Ave E and Denny Way Vicinity,1,0,0
8/28/2024,60831,RV Remediation,Renton Ave S from S Henderson St to S Fletcher St,0,0,1
4/3/2024,43033,Resolved - Obstruction,Jefferson Park,1,0,0
12/18/2024,71820,Resolved - Advanced Notice Obstruction,Jefferson Park,1,0,0
8/1/2024,57701,Resolved - Obstruction,N 127th St from Interurban Trail to Aurora Ave N,1,0,0
8/5/2024,58039,Resolved - Obstruction,N 127th St from Interurban Trail to Aurora Ave N,1,0,0
12/12/2024,71248,Resolved - Scheduled,3rd Ave S from S Lander St to S Hinds St,0,0,0
2/16/2024,37582,Resolved - Obstruction,Ballard Playground,1,0,0
4/2/2024,42869,RV Remediation,8th Ave S and S Holgate St Vicinity,0,0,2
4/2/2024,42874,Resolved - Scheduled,8th Ave S and S Holgate St Vicinity,5,0,0
6/20/2024,52324,RV Remediation,8th Ave S and S Holgate St Vicinity,0,0,0
6/25/2024,52855,Resolved - Obstruction,8th Ave S and S Holgate St Vicinity,1,0,0
9/5/2024,61607,RV Remediation,8th Ave S and S Holgate St Vicinity,0,0,1
9/5/2024,61630,Resolved - Scheduled,8th Ave S and S Holgate St Vicinity,10,0,0
11/5/2024,67976,RV Remediation,8th Ave S and S Holgate St Vicinity,8,1,1
11/5/2024,67987,Resolved - Scheduled,8th Ave S and S Holgate St Vicinity,9,0,0
11/20/2024,69429,Resolved - Advanced Notice Obstruction,8th Ave S and S Holgate St Vicinity,3,0,0
2/22/2024,38104,Resolved - Obstruction,Alki Beach Park,0,0,0
9/11/2024,62204,Resolved - Advanced Notice Obstruction,Alki Beach Park,0,0,0
9/12/2024,62366,Resolved - Obstruction,Alki Beach Park,0,0,0
5/14/2024,48225,Resolved - Obstruction,NW 100th Pl from NW 103rd St to NW 100th St,2,0,0
4/15/2024,44742,Resolved - Scheduled,Cheasty Blvd S from S Hinds St to S Andover St,1,0,0
3/12/2024,40274,RV Remediation,7th Ave S & S Alaska St Vicinity,0,0,0
5/16/2024,48571,RV Remediation,7th Ave S & S Alaska St Vicinity,0,0,0
5/16/2024,48601,Resolved - Scheduled,7th Ave S & S Alaska St Vicinity,0,0,0
7/18/2024,55921,RV Remediation,7th Ave S & S Alaska St Vicinity,0,0,0
7/18/2024,55927,Resolved - Scheduled,7th Ave S & S Alaska St Vicinity,5,0,0
9/17/2024,62905,RV Remediation,7th Ave S & S Alaska St Vicinity,0,0,0
9/17/2024,62909,Resolved - Scheduled,7th Ave S & S Alaska St Vicinity,0,0,0
11/12/2024,68553,Resolved - Advanced Notice Obstruction,7th Ave S & S Alaska St Vicinity,0,0,0
11/12/2024,71268,RV Remediation,7th Ave S & S Alaska St Vicinity,0,0,0
6/27/2024,53268,RV Remediation,6th Ave S and S Bradford St Vicinity,0,0,1
6/27/2024,53271,Resolved - Scheduled,6th Ave S and S Bradford St Vicinity,0,0,0
8/22/2024,60206,Resolved - Scheduled,6th Ave S and S Bradford St Vicinity,4,0,0
8/22/2024,60220,RV Remediation,6th Ave S and S Bradford St Vicinity,2,2,0
8/23/2024,60364,Resolved - Obstruction,6th Ave S and S Bradford St Vicinity,1,0,0
10/24/2024,66852,RV Remediation,6th Ave S and S Bradford St Vicinity,0,0,0
10/24/2024,66866,Resolved - Scheduled,6th Ave S and S Bradford St Vicinity,1,0,0
12/30/2024,72732,Resolved - Advanced Notice Obstruction,6th Ave S and S Bradford St Vicinity,4,0,0
9/4/2024,61404,Resolved - Obstruction,11th Ave NW from NW 54th St to NW 52nd St,1,0,0
10/3/2024,64807,Resolved - Obstruction,11th Ave NW from NW 54th St to NW 52nd St,1,0,0
10/4/2024,65022,Resolved - Obstruction,11th Ave NW from NW 54th St to NW 52nd St,1,0,0
2/20/2024,37821,Resolved - Obstruction,4th Ave N from Valley St to Roy St,1,0,0
3/13/2024,40433,Resolved - Advanced Notice Obstruction,4th Ave N from Valley St to Roy St,0,0,0
6/6/2024,50781,Resolved - Obstruction,4th Ave N from Valley St to Roy St,1,0,0
7/18/2024,55926,Resolved - Advanced Notice Obstruction,4th Ave N from Valley St to Roy St,0,0,0
8/21/2024,60006,Resolved - Advanced Notice Obstruction,4th Ave N from Valley St to Roy St,1,0,0
6/28/2024,53549,Resolved - Scheduled,Dearborn Park,3,0,0
9/6/2024,61788,Resolved - Scheduled,Mt Baker Blvd & 30th Ave S,2,0,0
7/17/2024,55767,Resolved - Advanced Notice Obstruction,Interlaken park,2,0,0
2/22/2024,38053,Resolved - Advanced Notice Obstruction,NW 47th St from 8th Ave NW to Leary Way NW,4,0,0
5/9/2024,47556,Resolved - Obstruction,NW 47th St from 8th Ave NW to Leary Way NW,1,0,0
1/11/2024,34058,Resolved - Scheduled,N 87th St from Palatine Ave N to 1st Ave NW,19,0,0
2/27/2024,38584,Resolved - Scheduled,S Spokane St from 6th Ave S to 1st Ave S,11,0,0
1/4/2024,33259,RV Remediation,8th Ave NW & NW 46th St Vicinity,0,0,0
7/9/2024,54547,RV Remediation,8th Ave NW & NW 46th St Vicinity,0,0,0
9/25/2024,63880,Resolved - Scheduled,8th Ave NW & NW 46th St Vicinity,0,0,0
9/25/2024,63929,RV Remediation,8th Ave NW & NW 46th St Vicinity,0,0,0
12/20/2024,72053,Resolved - Obstruction,8th Ave NW & NW 46th St Vicinity,2,0,0
12/30/2024,72663,Resolved - Obstruction,8th Ave NW & NW 46th St Vicinity,3,0,0
7/22/2024,56307,Resolved - Scheduled,Mary Ave NW from NW 90th St to NW 85th St,5,0,0
6/13/2024,51634,RV Remediation,Ohio Ave S from S Alaska St to S Hudson St,0,0,0
9/3/2024,61329,RV Remediation,Ohio Ave S from S Alaska St to S Hudson St,0,0,0
9/4/2024,61470,Resolved - Obstruction,SB I-5 & S Dearborn St off-ramp WSDOT Vicinity,1,0,0
5/29/2024,49698,Resolved - Scheduled,6th Ave N,8,0,0
6/3/2024,50403,Resolved - Obstruction,6th Ave N,2,0,0
1/29/2024,35524,Resolved - Scheduled,Greg Davis Park,1,0,0
12/3/2024,70322,RV Remediation,SW Henderson & 9th Ave SW Vicinity,0,0,0
1/19/2024,34698,Resolved - Scheduled,7th Ave S & Airport Way S Vicinity,7,0,0
9/24/2024,63804,Resolved - Scheduled,7th Ave S & Airport Way S Vicinity,9,0,0
2/14/2024,37250,Resolved - Obstruction,Nagle Place,4,0,0
3/1/2024,38909,Resolved - Obstruction,Nagle Place,4,0,0
3/4/2024,39158,Resolved - Obstruction,Nagle Place,2,0,0
3/15/2024,40730,Resolved - Obstruction,Nagle Place,3,0,0
3/20/2024,41212,Resolved - Obstruction,Nagle Place,4,0,0
3/27/2024,42128,Resolved - Obstruction,Nagle Place,4,0,0
3/29/2024,42489,Resolved - Obstruction,Nagle Place,2,0,0
4/8/2024,43553,Resolved - Obstruction,Nagle Place,1,0,0
4/11/2024,44103,Resolved - Obstruction,Nagle Place,1,0,0
4/16/2024,44604,Resolved - Obstruction,Nagle Place,2,0,0
8/9/2024,58671,Resolved - Obstruction,Nagle Place,1,0,0
8/15/2024,59351,Resolved - Obstruction,Nagle Place,1,0,0
8/20/2024,59881,Resolved - Obstruction,Nagle Place,5,0,0
8/28/2024,60795,Resolved - Obstruction,Nagle Place,2,0,0
9/3/2024,61226,Resolved - Obstruction,Nagle Place,2,0,0
9/10/2024,62039,Resolved - Obstruction,Nagle Place,2,0,0
9/16/2024,62698,Resolved - Obstruction,Nagle Place,2,0,0
10/9/2024,65419,Resolved - Obstruction,Nagle Place,2,0,0
6/18/2024,52203,RV Remediation,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,0,0,1
8/29/2024,63827,RV Remediation,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,0,0,0
11/20/2024,69310,RV Remediation,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,0,0,0
11/14/2024,69311,RV Remediation,Seaview Ave NW and the Burke Gilman Trail from Seaview PL NW to NW 65th St,0,0,0
3/7/2024,39750,RV Remediation,16th Ave SW from SW Holly St to SW Findlay St,0,0,0
3/6/2024,39619,Resolved - Advanced Notice Obstruction,7th Ave S from S Dearborn Street to S Charles St,1,0,0
3/8/2024,39897,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,1,0,0
6/11/2024,51376,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,1,0,0
7/9/2024,54581,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,1,0,0
12/20/2024,72078,Resolved - Obstruction,7th Ave S from S Dearborn Street to S Charles St,1,0,0
4/23/2024,45631,RV Remediation,9th Ave S & S Bradford St Vicinity,0,0,0
8/27/2024,60689,RV Remediation,9th Ave S & S Bradford St Vicinity,0,0,0
11/26/2024,69934,RV Remediation,9th Ave S & S Bradford St Vicinity,2,0,0
11/26/2024,69960,Resolved - Scheduled,9th Ave S & S Bradford St Vicinity,1,0,0
1/22/2024,34764,Resolved - Obstruction,Russell Ave NW from Ione Place to NW Dock St.,1,0,0
1/30/2024,35623,Resolved - Obstruction,Russell Ave NW from Ione Place to NW Dock St.,3,0,0
2/15/2024,37456,Resolved - Obstruction,Russell Ave NW from Ione Place to NW Dock St.,1,0,0
10/8/2024,65302,Resolved - Obstruction,Russell Ave NW from Ione Place to NW Dock St.,3,0,0
11/26/2024,69933,RV Remediation,7th Ave S & S Dakota St Vicinity,1,0,0
11/26/2024,69961,Resolved - Scheduled,7th Ave S & S Dakota St Vicinity,0,0,0
5/16/2024,48564,Resolved - Obstruction,NW 40th St. from Leary Way NW to 6th Ave NW,1,0,0
6/21/2024,52453,Resolved - Scheduled,NW 40th St. from Leary Way NW to 6th Ave NW,6,0,0
12/11/2024,71052,Resolved - Scheduled,Aurora Ave N. & Dexter Way N to Dexter Ave N,1,0,0
3/21/2024,41451,RV Remediation,S Eddy St & S Albro Pl Vicinity,0,0,0
5/23/2024,49333,RV Remediation,S Eddy St & S Albro Pl Vicinity,0,0,0
7/30/2024,57352,RV Remediation,S Eddy St & S Albro Pl Vicinity,0,0,0
5/22/2024,49266,Resolved - Scheduled,1400 West Nickerson St.,5,0,0
6/14/2024,51747,Resolved - Obstruction,1400 West Nickerson St.,1,0,0
7/19/2024,56072,Resolved - Obstruction,1400 West Nickerson St.,1,0,0
10/2/2024,64690,Resolved - Advanced Notice Obstruction,1400 West Nickerson St.,2,0,0
10/1/2024,64531,Resolved - Obstruction,Interbay  Golf Course,0,0,0
12/3/2024,70307,Resolved - Advanced Notice Obstruction,Salmon Bay Natural Area,2,0,0
5/6/2024,47094,Resolved - Scheduled,Cayton Corner Park,3,0,0
2/15/2024,37480,Resolved - Obstruction,NW 50th St from 15th Ave NW to 17th Ave NW,1,0,0
4/3/2024,43019,Resolved - Obstruction,NW 50th St from 15th Ave NW to 17th Ave NW,1,0,0
4/10/2024,43865,Resolved - Obstruction,NW 50th St from 15th Ave NW to 17th Ave NW,1,0,0
5/7/2024,47276,Resolved - Scheduled,3rd Ave S from Edgar Martinez Dr S to S Holgate St,2,0,0
9/26/2024,64034,Resolved - Scheduled,3rd Ave S from Edgar Martinez Dr S to S Holgate St,1,0,0
9/27/2024,64088,RV Remediation,3rd Ave S from Edgar Martinez Dr S to S Holgate St,1,0,0
10/30/2024,67390,Resolved - Scheduled,3rd Ave S from Edgar Martinez Dr S to S Holgate St,1,0,0
9/4/2024,61420,Resolved - Advanced Notice Obstruction,E Howell St from 14th Ave to 12th Ave,1,0,0
8/14/2024,59129,Resolved - Obstruction,33rd Ave NE from NE 130th St and NE 125th St,0,0,0
11/27/2024,70048,Resolved - Obstruction,33rd Ave NE from NE 130th St and NE 125th St,4,0,0
12/19/2024,71898,Resolved - Advanced Notice Obstruction,33rd Ave NE from NE 130th St and NE 125th St,2,0,0
12/17/2024,71685,Resolved - Obstruction,NW 85th St and 6th Ave NW Vicinity,1,0,0
4/30/2024,46443,Resolved - Obstruction,Burke Gilman Trail from NW Bowdoin Place to NW 39th Street,1,0,0
6/28/2024,53489,Resolved - Obstruction,Burke Gilman Trail from NW Bowdoin Place to NW 39th Street,1,0,0
10/2/2024,64684,RV Remediation,15th Ave from E Cherry St to E Jefferson St,0,0,0
5/21/2024,49007,Resolved - Obstruction,Matthews Beach Park,1,0,0
6/21/2024,52375,Resolved - Scheduled,NW 40th St from 3rd Ave NW to Leary Way NW,1,0,0
8/13/2024,58987,Resolved - Obstruction,NW 40th St from 3rd Ave NW to Leary Way NW,7,0,0
11/15/2024,68992,Resolved - Obstruction,Federal Ave E from E Roy St to E Mercer St,1,0,0
4/10/2024,43947,Resolved - Scheduled,MLK Jr Way S & S Angeline St,1,0,0
2/15/2024,37431,Resolved - Obstruction,Cal Anderson Park ,1,0,0
2/23/2024,38235,Resolved - Advanced Notice Obstruction,Cal Anderson Park ,2,0,0
3/28/2024,42319,Resolved - Advanced Notice Obstruction,Cal Anderson Park ,1,0,0
